,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
1925-10-02,48.125,47.475,50.95,47.675,44.325,54.7,51.9,51.65,50.65,50.35,44.375,48.9,46.175,56.400000000000006,55.575,54.325,53.75,47.675,52.7,49.125,46.7,53.4,52.325,49.25,50.2,54.225,52.35,48.375,45.475,53.125,52.875,50.775000000000006,50.075,61.475,58.95,55.974999999999994,49.525,47.15,45.2,55.425,57.25,53.199999999999996,51.55,63.25,62.3,61.125,59.224999999999994,52.65,51.975,47.15,47.849999999999994,56.925,53.925,52.55,68.825,66.65,62.625,57.7,54.8,49.8,48.475,48.3,44.675,51.65,48.4,71.75,72.025,70.275,62.15,61.400000000000006,52.7,53.4,49.099999999999994,54.650000000000006,46.3,49.65,60.95,70.55,70.6,66.575,67.075,64.2,55.825,53.875,52.15,57.925,56.8,71.65,66.75,64.825,60.175000000000004,61.075,56.4,56.275000000000006,52.6,49.8,56.975,61.150000000000006,60.775000000000006,58.025000000000006,60.2,55.6,53.825,50.45,50.125,50.425,48.2,30.174999999999997,38.45,47.325,46.625,50.875,46.775,44.175,43.375,42.25,42.725,24.25,32.75,32.825,37.7,35.65,36.775,36.375,41.075,26.55,31.875,29.9,34.975,34.25
1926-08-17,31.4,29.450000000000003,31.075,16.875,16.25,35.8,34.2,35.35,33.475,33.8,33.05,37.925,39.125,39.425,42.725,39.625,40.225,39.125,56.9,56.75,54.125,55.9,55.3,57.775,61.35,76.85,78.15,76.45,75.275,63.675,66.65,68.65,69.9,97.175,91.375,89.69999999999999,81.875,79.95,84.95,74.75,75.35,74.4,72.275,103.125,97.2,91.55,93.875,88.85,88.825,87.225,79.025,76.25,74.775,73.375,105.275,93.7,94.575,94.775,99.825,92.22500000000001,94.225,93.15,77.325,73.95,73.725,117.75,115.77499999999999,106.35,100.75,106.125,93.325,101.175,93.975,91.8,90.825,85.225,77.6,98.575,117.575,109.325,104.725,100.35,91.3,93.225,93.8,91.94999999999999,92.85,118.875,111.775,122.25,113.475,110.725,98.25,99.15,97.3,92.975,92.275,141.525,146.65,134.725,137.425,122.775,118.25,101.625,101.375,99.225,95.725,115.425,137.22500000000002,141.55,133.725,140.675,125.725,111.85,105.825,103.0,99.775,118.5,128.675,124.45,139.22500000000002,115.7,110.82499999999999,106.80000000000001,111.3,114.8,127.625,112.5,114.25,110.02499999999999
1927-10-17,82.275,81.625,87.325,84.875,89.05,83.19999999999999,80.19999999999999,80.4,79.1,78.35,78.125,78.95,77.025,79.65,79.375,78.15,77.6,78.125,75.6,73.15,71.525,72.17500000000001,72.225,74.425,76.17500000000001,69.625,69.9,67.175,65.2,66.95,68.05,71.575,71.45,69.35,68.875,67.825,62.375,61.85,61.55,65.9,70.1,71.225,70.375,66.075,67.4,68.575,68.925,63.65,65.5,61.85,64.775,67.0,69.325,69.25,69.0,69.975,68.475,65.6,64.8,61.400000000000006,61.825,63.724999999999994,66.65,67.9,65.85,63.099999999999994,68.9,71.75,67.4,69.45,62.025000000000006,65.45,62.575,65.45,68.05,67.5,68.525,56.05,61.725,62.775,66.85,70.375,64.025,64.425,64.92500000000001,69.35,69.675,62.375,60.724999999999994,62.375,60.5,63.7,64.25,66.75,64.975,63.975,70.625,74.175,72.8,69.05,68.825,62.650000000000006,63.35,62.45,64.1,66.75,66.05,61.675,65.6,73.025,66.65,67.925,62.5,58.375,59.724999999999994,59.375,61.625,59.575,63.85,58.724999999999994,61.725,55.375,55.7,56.55,64.175,55.375,60.400000000000006,51.0,62.475,64.025
1928-04-26,95.975,89.1,85.35,76.075,74.7,99.5,94.05,90.425,81.72500000000001,78.925,76.275,91.85,90.45,85.425,86.575,79.75,78.1,79.4,91.425,88.175,81.925,83.375,81.4,79.075,81.125,85.67500000000001,86.35,82.05,79.05,74.85,75.05000000000001,78.94999999999999,74.85,82.92500000000001,81.17500000000001,80.45,71.15,70.25,73.275,71.175,76.425,74.625,70.94999999999999,74.275,74.325,74.92500000000001,78.025,68.32499999999999,73.7,67.15,68.2,68.325,68.475,68.4,75.725,73.30000000000001,70.80000000000001,67.55,66.07499999999999,65.125,61.025000000000006,58.3,63.525000000000006,63.349999999999994,62.875,66.125,74.075,71.65,71.55,66.525,64.65,67.0,63.7,59.95,59.5,57.475,59.775000000000006,56.375,67.30000000000001,65.225,66.975,68.45,65.75,66.25,67.975,63.375,62.449999999999996,64.125,62.65,67.525,64.65,66.375,63.675,65.875,68.0,66.85,62.349999999999994,76.425,75.525,73.775,72.125,67.725,65.44999999999999,60.45,64.35,66.875,59.9,55.75,65.275,76.225,69.60000000000001,67.775,62.37500000000001,60.1,60.975,62.475,63.75,52.025000000000006,62.325,58.9,62.550000000000004,56.65,57.075,58.375,68.30000000000001,53.175000000000004,58.974999999999994,54.25,68.125,70.225
1929-10-01,95.375,95.225,107.94999999999999,100.65,105.75,93.5,90.925,91.975,91.05,95.65,96.125,94.425,91.975,95.2,89.05000000000001,88.375,92.8,97.25,95.075,90.94999999999999,88.9,89.75,95.525,94.875,99.0,91.85,90.9,88.15,85.625,88.55,92.95,92.4,94.44999999999999,97.15,91.9,87.575,79.35,82.0,83.0,91.275,98.25,99.25,100.25,99.55,92.65,87.19999999999999,83.97500000000001,79.125,83.55,81.725,89.0,95.025,97.17500000000001,99.55,106.625,93.375,81.125,73.375,74.625,75.15,80.95,88.02499999999999,95.4,96.35,95.95,120.55,112.89999999999999,97.55,77.55,74.0,69.875,80.125,82.475,91.6,99.82499999999999,101.325,97.67500000000001,127.30000000000001,123.17500000000001,109.17500000000001,99.67500000000001,92.6,78.55000000000001,79.95,84.8,95.825,101.4,130.825,121.275,117.85,106.97500000000001,103.075,97.05,95.32499999999999,91.5,91.64999999999999,104.55,135.025,126.92499999999998,118.65,121.3,109.225,105.95,101.6,100.525,102.95,102.275,109.7,117.14999999999999,126.275,114.95,117.775,107.7,98.375,100.475,97.75,100.32499999999999,104.05,113.15,100.875,106.0,94.45,93.6,96.65,108.425,99.475,102.2,85.175,107.825,109.775
1930-06-08,66.725,58.9,59.275,53.0,50.875,77.075,66.925,64.52499999999999,55.825,53.95,52.449999999999996,71.4,68.92500000000001,64.525,64.77499999999999,56.3,54.449999999999996,53.3,62.125,61.550000000000004,59.775,59.45,58.625,49.675,48.349999999999994,60.625,60.75,60.425,61.45,57.625,56.375,49.825,45.95,56.3,55.575,55.425,53.5,54.825,58.5,55.675,57.4,47.599999999999994,42.825,52.375,53.675,54.574999999999996,53.775,51.775,54.525000000000006,55.15,53.474999999999994,52.5,43.775000000000006,40.3,56.025,53.55,55.625,56.0,59.55,53.95,51.05,48.325,50.325,40.875,30.0,58.724999999999994,59.3,53.75,57.60000000000001,61.47500000000001,53.125,56.125,49.175000000000004,47.475,46.275,37.55,29.95,52.525,58.05,54.625,54.4,52.875,53.625,53.175000000000004,52.175,49.175,47.075,57.325,54.125,55.3,51.85,53.975,52.0,53.825,52.375,49.775000000000006,47.400000000000006,68.225,60.875,56.099999999999994,57.85,53.0,57.475,50.025000000000006,52.075,51.2,49.8,60.224999999999994,59.525,64.025,56.4,57.875,54.675,54.4,51.175,50.025,49.2,56.2,58.85,52.225,55.75,53.75,55.05,53.075,53.375,51.95,56.125,58.625,57.075,55.275
1931-08-19,37.525,35.725,37.025,27.35,26.45,40.075,36.975,37.175,35.825,35.75,34.65,37.85,38.1,37.6,40.125,37.875,38.35,37.25,45.625,45.45,43.325,44.825,44.475,37.525,37.225,49.1,50.15,49.125,48.475,46.6,45.25,38.325,36.65,57.6,54.5,53.8,49.375,48.475,51.85,48.075,48.675,39.875,36.35,58.75,55.9,53.05,54.7,51.95,52.150000000000006,51.5,48.9,47.525,38.900000000000006,35.775,58.849999999999994,53.25,54.55,55.05,57.95,53.449999999999996,52.675,51.55,47.0,37.7,34.075,61.75,60.849999999999994,57.75,58.1,61.87499999999999,53.75,57.3,52.475,50.625,49.675,41.025,34.525,53.849999999999994,60.949999999999996,55.975,54.825,55.75,51.5,52.5,52.3,50.724999999999994,50.775,60.575,55.45,59.574999999999996,55.400000000000006,55.075,52.2,53.625,52.975,50.6,50.05,63.474999999999994,66.1,60.525,62.9,57.175,56.1,52.2,53.05,52.525,50.95,43.475,58.099999999999994,62.125,59.475,62.875,56.75,51.175,53.324999999999996,52.849999999999994,51.875,43.825,53.325,52.225,59.75,50.375,48.925,53.45,56.525,47.25,51.325,47.725,57.099999999999994,55.65
1932-05-10,37.575,39.775,41.2,31.3,31.475,39.425,39.9,40.95,41.025,40.25,41.025,40.925,41.05,42.75,44.975,44.4,45.85,44.825,52.125,52.325,49.45,50.224999999999994,49.8,52.975,55.5,59.05,60.325,57.9,54.7,52.0,55.400000000000006,60.275000000000006,59.325,67.30000000000001,66.82499999999999,66.925,60.349999999999994,58.925,57.575,59.925,61.25,63.225,60.75,68.225,68.45,69.05000000000001,73.625,64.675,68.625,60.025,62.05,61.925,63.3,63.7,73.1,73.375,71.4,65.7,66.825,58.975,63.325,64.1,62.175,62.875,70.575,69.45,77.6,81.175,70.55,73.425,60.075,68.025,63.925,64.825,66.55,69.7,72.425,59.45,66.4,64.425,68.8,72.5,64.875,64.325,65.94999999999999,67.475,68.175,63.125,59.15,61.225,59.525000000000006,63.75,61.375,66.2,64.3,63.575,67.525,69.825,62.2,57.4,60.3,59.099999999999994,61.474999999999994,57.6,61.575,65.525,64.925,65.15,63.625,64.375,58.4,60.325,58.1,56.5,55.75,56.9,61.375,65.35,60.4,57.4,60.85,54.175,54.475,53.599999999999994,63.575,54.875,62.7,53.775,60.525000000000006,63.625
1933-08-22,58.6,58.3,59.825,58.125,58.875,63.425,56.325,54.650000000000006,56.224999999999994,55.95,54.3,57.775000000000006,56.725,54.475,56.75,56.925,57.574999999999996,56.1,60.05,59.175000000000004,55.725,57.0,55.95,64.14999999999999,67.675,57.45,58.9,57.925000000000004,57.25,56.4,68.1,77.075,79.45,61.675,58.900000000000006,58.525000000000006,54.075,53.5,57.65,67.5,71.7,79.375,79.325,59.474999999999994,57.525000000000006,55.275,57.375,54.825,55.35,55.05,66.925,69.4,77.425,79.19999999999999,58.0,53.9,56.550000000000004,57.575,60.525,55.775,60.45,62.95,69.6,76.35,84.1,59.025000000000006,59.05,57.95,60.14999999999999,65.125,57.1,63.025,61.325,64.075,68.575,79.175,88.575,51.5,56.625,52.425,53.150000000000006,57.375,54.35,56.85,59.525,62.45,68.85,53.875,47.474999999999994,50.824999999999996,48.849999999999994,50.775,52.650000000000006,57.1,59.724999999999994,61.55,67.30000000000001,52.3,47.275,41.9,48.025,47.5,49.625,52.199999999999996,57.775,62.65,67.725,45.225,49.349999999999994,46.725,43.375,48.6,47.05,44.925,54.275,59.925,66.3,45.425,46.65,44.474999999999994,50.875,44.099999999999994,44.2,56.975,67.925,43.875,49.025000000000006,45.325,64.825,71.325
1934-08-15,48.55,45.475,47.25,36.65,36.325,52.725,48.825,49.175,46.75,46.8,45.475,51.05,51.525,50.900000000000006,54.35,50.65,51.3,49.925,60.925,60.675,57.7,59.575,58.9,60.875,63.275,65.925,67.55000000000001,66.25,65.25,63.475,60.425,62.375,62.225,77.275,74.375,74.14999999999999,68.275,66.825,71.0,65.65,65.525,65.125,62.1,77.75,76.45,74.675,78.075,74.14999999999999,73.675,71.825,67.475,64.2,63.349999999999994,61.025000000000006,77.825,74.05,79.575,81.9,85.325,77.075,72.95,69.22500000000001,63.275,60.725,66.875,80.32499999999999,82.275,82.22500000000001,85.55,93.55,79.6,81.85,72.175,67.25,63.725,64.0,65.625,67.525,76.75,72.875,75.17500000000001,77.375,73.55000000000001,74.45,72.275,67.77499999999999,65.4,72.75,65.125,70.75,68.675,71.975,66.925,70.675,70.225,66.125,63.675000000000004,75.3,68.94999999999999,61.449999999999996,69.32499999999999,68.05,71.025,62.925,65.47500000000001,65.275,62.7,67.5,72.15,68.75,63.65,70.875,68.225,64.975,61.825,62.275,61.275,68.275,68.525,66.0,74.975,64.625,64.575,60.625,64.6,63.849999999999994,73.375,66.85,63.9,62.3
1935-09-02,47.5,46.875,49.7,38.2,37.1,51.0,49.325,49.875,47.9,46.85,46.474999999999994,51.55,52.775,53.425,54.474999999999994,51.900000000000006,52.75,51.5,60.525,60.25,60.6,61.724999999999994,60.825,55.5,56.8,71.225,67.625,66.3,65.5,62.775000000000006,63.675,58.6,57.575,75.125,74.725,72.875,68.075,67.3,69.675,68.775,73.175,64.925,59.05,77.025,78.95,81.125,79.425,74.325,74.30000000000001,67.9,69.82499999999999,69.3,61.7,59.3,84.675,84.325,83.2,77.925,78.375,70.625,71.32499999999999,71.275,67.125,60.95,63.275,84.15,85.95,87.975,80.3,82.175,71.975,77.175,72.07499999999999,72.275,70.8,67.1,63.275,84.225,84.125,79.525,80.3,82.225,75.85,74.05,74.3,76.925,73.3,84.75,78.3,78.925,75.175,76.5,74.75,77.05,74.35000000000001,72.05,75.19999999999999,89.2,78.2,73.875,75.825,72.675,74.175,71.575,72.3,73.675,70.225,69.225,73.075,79.8,72.4,72.325,69.925,68.925,68.75,67.425,67.825,64.775,70.625,64.6,67.725,64.0,65.45,64.75,71.025,59.825,65.5,61.775,70.05,69.95
1936-03-16,134.25,130.85,130.475,127.375,132.875,137.35,133.475,131.97500000000002,125.7,130.8,128.45,130.325,126.725,128.47500000000002,135.025,125.925,132.725,118.17500000000001,129.75,130.625,121.675,125.05,115.025,116.875,105.425,114.225,119.575,114.7,106.17500000000001,106.3,116.2,118.02499999999999,110.1,118.425,116.9,117.4,104.4,103.1,103.19999999999999,114.575,124.15,115.95,110.4,106.1,111.325,115.65,123.42500000000001,107.525,114.75,98.675,116.25,117.275,109.825,110.55,109.35,112.57499999999999,108.675,108.525,108.7,101.35,102.325,102.0,115.44999999999999,109.35,99.775,98.275,109.4,114.85,109.4,112.02499999999999,105.8,111.425,106.725,107.55,109.95,110.525,106.275,80.8,98.44999999999999,92.89999999999999,102.525,115.14999999999999,106.95,107.225,111.95,110.525,113.725,82.275,69.55,85.825,87.75,95.80000000000001,91.75,102.7,107.15,109.625,111.975,75.3,59.474999999999994,51.1,69.65,81.7,83.4,82.1,94.25,105.675,103.625,70.875,70.675,61.325,56.599999999999994,66.3,68.5,70.075,80.125,90.525,103.7,71.525,66.575,62.875,71.475,61.875,65.825,80.15,108.1,65.45,74.425,66.275,96.825,112.65
